id,scrape_id,source,description,picture_url,host_url,host_since,host_about,host_response_rate,host_is_superhost,host_picture_url,host_listings_count,host_verifications,host_identity_verified,neighbourhood_cleansed,latitude,property_type,accommodates,bathrooms_text,beds,price,maximum_nights,maximum_minimum_nights,maximum_maximum_nights,maximum_nights_avg_ntm,has_availability,availability_60,availability_365,number_of_reviews,number_of_reviews_l30d,number_of_reviews_ly,estimated_revenue_l365d,last_review,review_scores_accuracy,review_scores_checkin,review_scores_location,license,calculated_host_listings_count,calculated_host_listings_count_private_rooms,reviews_per_month
40491172.0,20250600000000.0,city scrape,,https://a0.muscache.com/pictures/907263fa-90e8-433f-be88-a905098bdc0c.jpg,https://www.airbnb.com/users/show/152762198,2017-09-30,"Hi my name is Allen. I am an Albany native. I enjoy working out, playing basketball and have a passion for good food. I hope anyone staying here will enjoy the space as much as I do. ",100%,t,https://a0.muscache.com/im/pictures/user/4b2545af-2a93-4e42-84e9-e95579a9d9c2.jpg?aki_policy=profile_x_medium,9,"['email', 'phone']",t,THIRTEENTH WARD,42.66827,Entire rental unit,5,1 bath,3.0,$92.00,700,3,700,700.0,t,41,314,130,1,22,12144.0,21/05/2025,4.94,4.96,4.92,,9,0,1.94
40828178.0,20250600000000.0,city scrape,WELCOME! Our listing is designed with the business or casual traveler in mind This 2nd floor suite will give you all the comforts of home! Quiet residential area for nice walks and great restaurants. Close to all the highways as well. All bedding & pillow cases have PREMIUM protective covers on them at all times so feel completely safe and protected. All remotes and light switches are wiped down with Clorox wipes after each guest.<br /><br />((IMPORTANT)) NO PARTIES or SMOKING in or around the home,https://a0.muscache.com/pictures/hosting/Hosting-40828178/original/52ef67dc-e345-49cd-94c9-054ecc4c3f1a.jpeg,https://www.airbnb.com/users/show/47491906,2015-10-26,"Hi and thanks for stopping by to check out our Airbnb's! My name is Lloyd and I'm the dad of an amazing 19yr old son.  I have a English/Education BA but working as a Construction Management Compliance Consultant for the last 19yrs so I like building & fixing things!  Love to fish, travel and hang with my little (tall) guy :o) 

Thanks again for checking us out and All are welcome!
",100%,t,https://a0.muscache.com/im/pictures/user/351b4697-5634-4208-a448-d7f857f08f83.jpg?aki_policy=profile_x_medium,2,"['email', 'phone']",t,FOURTH WARD,42.67773,Entire home,4,1 bath,3.0,$121.00,800,1,800,800.0,t,7,7,173,0,2,5082.0,16/02/2025,4.99,4.99,4.97,,1,0,2.63
41319631.0,20250600000000.0,city scrape,"Welcome to our updated carriage house tucked into the heart of Albany.  Near it all while avoiding a lot of the city traffic.  This 2 bedroom, 1.5 bath home boasts a rooftop deck, sunroom, and private garden as well as a gas fireplace and projector for entertainment.  Tile and hardwood floors throughout, the second bedroom also has an available miniMac computer with 3 monitor display.    Just minutes walk from the Empire State Plaza, Albany Med Hospital, and the Lark Street corridor of Albany.",https://a0.muscache.com/pictures/43d738c1-2f7a-4729-8208-8eca27a977ab.jpg,https://www.airbnb.com/users/show/59864591,2016-02-22,Enjoying the capital region with my family.,100%,f,https://a0.muscache.com/im/pictures/user/f64aa581-1ee1-40e1-b3c3-b252fc713474.jpg?aki_policy=profile_x_medium,1,"['email', 'phone', 'work_email']",t,SIXTH WARD,42.65115,Entire home,4,1.5 baths,2.0,$97.00,1125,30,1125,1125.0,t,0,0,4,0,0,0.0,06/01/2023,5.0,5.0,5.0,,1,0,0.08
42009788.0,20250600000000.0,city scrape,"Indulge in modern luxury and sophistication in this tastefully updated 2-bedroom townhouse-style apartment. With chic designer furnishings and modern amenities, your private porch entrance welcomes you home to elegance. Located on one of Center Square's most picturesque streets, enjoy easy access to fabulous dining, iconic landmarks, and vibrant nightlife. Experience the convenience of city living, just a mile from Albany Medical Center and St. Peter’s Hospital.",https://a0.muscache.com/pictures/9e2fb0f8-a6dc-453c-90b7-4202eaf1b411.jpg,https://www.airbnb.com/users/show/188679144,2018-05-09,"I am a dedicated mother with a passion for health, wellness, gardening, cooking, travel, design, and aesthetics. As a detail-oriented native of the Capital District, I am committed to providing my guests with a delightful and memorable stay in Albany.",89%,t,https://a0.muscache.com/im/pictures/user/User-188679144/original/dbc89522-af0b-4a9f-b89a-43d27fd8d11c.jpeg?aki_policy=profile_x_medium,9,"['email', 'phone']",t,SIXTH WARD,42.65315,Entire rental unit,4,1 bath,2.0,$122.00,1125,7,1125,1125.0,t,60,365,24,0,2,3416.0,24/12/2024,4.71,4.79,4.79,,8,0,0.37
42092736.0,20250600000000.0,city scrape,"Quiet inviting space in a city neighborhood with a suburban feel. Close to area hospitals, colleges, eateries, and malls. Close proximity to highways makes commuting throughout the Capital Region simple from my home.",https://a0.muscache.com/pictures/d21223f5-e7a5-4ad5-89da-326be5cc9e61.jpg,https://www.airbnb.com/users/show/41400541,2015-08-13,"Hi, I'm John; I've been a proud Super Host for several years now between my former home and my current home. I live with my mini Goldendoodle , Cookie and my two cats, Patches and Paisley; we respectfully request that guests are animal lovers.

I'm respectful of your privacy and low key; I'm happy to let you do your own thing, but I'm also friendly, down to earth and always happy to chat.",,t,https://a0.muscache.com/im/pictures/user/50a56268-de7e-4d36-b40c-2ee13261ab83.jpg?aki_policy=profile_x_medium,1,"['email', 'phone']",f,FOURTEENTH WARD,42.66403,Private room in home,2,1 shared bath,1.0,$52.00,7,1,7,7.0,t,0,97,187,0,58,8736.0,15/02/2025,4.96,4.98,4.92,,1,1,2.9
42391372.0,20250600000000.0,city scrape,"This 3-bedroom, 1-bath Empire State apartment serves up not only all the comforts of home, but also an ideal location. Energize your days with a cup of coffee in the comfort of your own vacation rental, before heading out to explore the New York State Museum, Irish American Heritage Museum, and even the Albany Institute of History & Art. Later, head to Pizzeria Sapienza for a slice of true New York pie, or slurp down some oysters at Jack’s Oyster House!",https://a0.muscache.com/pictures/prohost-api/Hosting-42391372/original/ce39b874-25a7-4fe4-bb80-f9d5fedce637.jpeg,https://www.airbnb.com/users/show/121680792,2017-03-20,"Hi! We’re Evolve, the hospitality team that helps you rest easy when you rent a private, professionally cleaned home from us.

We promise your rental will be clean, safe, and true to what you saw on Airbnb or we'll make it right. Check-ins are always smooth, and we're here 24/7 to answer any questions or help you find the perfect property.",100%,f,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_x_medium,1237,"['email', 'phone']",t,SECOND WARD,42.6469,Entire rental unit,6,1 bath,3.0,$174.00,1125,4,1125,1125.0,t,0,9,27,0,0,0.0,27/10/2022,4.0,4.3,4.26,,5,0,0.45
42567833.0,20250600000000.0,city scrape,Great please safe neighborhood,https://a0.muscache.com/pictures/5642dac5-b0b8-4dd3-9384-85585611b3df.jpg,https://www.airbnb.com/users/show/339085327,2020-02-26,,,f,https://a0.muscache.com/im/pictures/user/adac3d03-29a3-4872-b6be-928776fae6f4.jpg?aki_policy=profile_x_medium,1,"['email', 'phone']",f,NINTH WARD,42.65567,Entire rental unit,4,1 bath,3.0,$183.00,1125,70,1125,1125.0,t,60,365,0,0,0,0.0,,,,,,1,0,
42763847.0,20250600000000.0,city scrape,"Dog friendly, comfortable home with 3 bedrooms equipped with Chromecast equipped  TVs, comfortable beds, powerful ceiling fans, and vintage wood dressers in each room. Large, private back yard with two decks, grill, and a fire pit. Less than 2 miles from St Peter’s, Albany Medical Center. Off The historic Delaware ave- minutes from  winning restaurants, neat bars, world renowned  Ice Cream parlors, Normanskill Farm/ dog park, and walkable distance to St Rose Sports Park. Right off 787/ 87.",https://a0.muscache.com/pictures/64fe3278-7099-4964-a3cd-2d08f7688044.jpg,https://www.airbnb.com/users/show/649068,2011-05-31,"Registered Nurse traveling the country with my dog, Piper. Renting my home pays for dog food! ",100%,t,https://a0.muscache.com/im/pictures/user/6db97c4b-10fd-4c7f-a4d9-cb24461672b8.jpg?aki_policy=profile_x_medium,2,"['email', 'phone']",t,FIRST WARD,42.63876,Entire home,6,1.5 baths,3.0,$102.00,1125,2,1125,1125.0,t,40,223,115,2,14,11628.0,03/06/2025,4.87,4.89,4.61,,1,0,1.84
43208391.0,20250600000000.0,city scrape,"BOOK this 2-bed fl 2 apt. in a renovated historic two-century-old building in a quiet neighborhood of Albany's Pastures. Great location near Albany Medical Center, MVP Arena, Empire State Plaza, Library, Lark Street, State Offices, courts; easy access to local & regional bus routes and highways (I-787, I-90 & I-87).<br /><br />Private balcony w/ seating<br />Up to 4 NON-SMOKING guests<br />Toiletries included<br /><br />Message me anytime. Hope to welcome you soon!",https://a0.muscache.com/pictures/587a968a-33ad-40ef-9fa5-c456a03d39ed.jpg,https://www.airbnb.com/users/show/272907816,2019-07-02, ,100%,t,https://a0.muscache.com/im/pictures/user/153f9845-f918-45b8-94e0-f0e6f8cedfde.jpg?aki_policy=profile_x_medium,2,"['email', 'phone']",t,SECOND WARD,42.64453,Entire rental unit,4,1 bath,2.0,$87.00,29,3,29,29.0,t,48,77,112,3,26,12528.0,18/05/2025,4.88,4.91,4.54,,2,0,1.95
43459803.0,20250600000000.0,city scrape,"Experience modern comfort in Albany's ""Center Square"".  This first-floor sanctuary in an elegant stone building offers 24/7 surveillance and a hardwired fire alarm system. Enjoy a bright living space, modern kitchen, and sleek bathroom. Ideal for short or extended stays. Private parking included. Surrounded by shops, restaurants, and nightlife. Walk to Albany Med, State Offices, The Capitol, and Empire State Plaza. 30 mins to Saratoga Raceway, 50 mins to Lake George, 1/2 mile to Palace Theater.",https://a0.muscache.com/pictures/hosting/Hosting-43459803/original/9283d876-c545-47f1-a1d6-85ef61c74cb5.jpeg,https://www.airbnb.com/users/show/299638115,2019-10-03,"Hi! My name is Dom . Due to my lineage in real estate and hospitality with my mom Flerida, I have developed a passion for hospitality and real estate, always looking to create amazing guest experiences. I will always try to meet your expectation and even go beyond the expectation of your stay. If you have suggestions for me, please let me know!  Flerida and I  own and operate multiple properties, from airbnb units to traditional bed and breakfasts.

Some great features I have are due to the inspirations of other guests that stayed with us at our other establishments and had interesting ideas. So please don't hesitate to let me know your thoughts. Feel free to communicate with me! 
Hope to see you soon, Dom",100%,f,https://a0.muscache.com/im/pictures/user/89182882-befc-488f-9851-e7b80ad0c3a4.jpg?aki_policy=profile_x_medium,4,"['email', 'phone', 'work_email']",t,SIXTH WARD,42.65556,Entire rental unit,3,1 bath,2.0,$114.00,1080,3,1125,1091.7,t,38,343,18,0,3,1368.0,24/02/2025,5.0,4.72,4.72,,4,0,0.34
43736299.0,20250600000000.0,previous scrape,"Beautiful 2nd Floor apartment in the heart of Albany. We are located just steps away from Washington Park, Albany Med, local restaurants and bars. This space features refinished original hardwood floors, exposed brick and a built in fireplace with 50"" Smart TV. Magnificent large kitchen. Second floor balcony. Free street parking only.",https://a0.muscache.com/pictures/miso/Hosting-43736299/original/0c9128b1-960a-4c21-80d0-3d81d68a905b.jpeg,https://www.airbnb.com/users/show/349460842,2020-06-10,Hi my name is Scott Guadagnino. I’ve been in the Albany area for 9 years. Went to school in South Carolina. We love hosting and having guests at our 4 Airbnb’s!,100%,t,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_x_medium,17,"['email', 'phone']",t,TENTH WARD,42.66257,Entire home,6,1 bath,,,1125,1,1125,1125.0,t,0,0,131,0,24,,28/10/2024,4.9,4.96,4.6,,17,13,2.18
43955950.0,20250600000000.0,city scrape,"Newly renovated single family home in the heart of Albany. The house is equipped with everything you need including the all important Nespresso coffee machine. You will find it warm and homey, but also simple and free of clutter that prevent you from making the space feel like your own. I want you to enjoy the freedom that comes with staying in an Air BnB and the comfort you would expect from a boutique hotel. Enjoy the fenced in backyard equipped with grill, firpit and hammock. Hello summer",https://a0.muscache.com/pictures/e668f12e-c457-4aa8-8123-f6c696a81dda.jpg,https://www.airbnb.com/users/show/232967878,2018-12-28,,99%,t,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,24,['phone'],t,EIGHTH WARD,42.64383,Entire home,6,1 bath,3.0,$248.00,1125,2,1125,1125.0,t,1,1,91,0,24,20832.0,30/11/2024,4.9,4.95,4.81,,22,0,1.52
44180048.0,20250600000000.0,city scrape,"1st floor studio in Historic Brownstone 1800's across the street from Washington park. Beautiful woodwork throughout with all the comforts & amenities of home. Quiet area where you can walk or jog in the park or just enjoy a cup of coffee outside. Choice of restaurants and stores on Lark street, movie theater, hospitals and malls all in close proximity. We are located on State street in Albany in a desirable residential area. ((NO PARTIES!!))",https://a0.muscache.com/pictures/443fe8e8-17c2-4d30-8eb9-3e23daf38655.jpg,https://www.airbnb.com/users/show/355777684,2020-07-11,"Hello my name is Lloyd and I'm currently a Superhost on my personal listings for over 5 years. These listings I'm co-hosting with a family friend and hopefully you will get to enjoy some of our amazing spaces. We take pride in providing a great, clean space for your stay! We love questions so please ask us anything you'd like. Thank You for stopping by and safe traveling!",100%,t,https://a0.muscache.com/im/pictures/user/044afeb0-994b-4ca3-b6ee-6e0e9ad61f8f.jpg?aki_policy=profile_x_medium,3,"['email', 'phone']",t,SIXTH WARD,42.65935,Entire rental unit,4,1 bath,1.0,$102.00,365,1,365,365.0,t,28,318,370,2,41,18972.0,26/05/2025,4.98,4.98,4.95,,3,0,6.2
44265426.0,20250600000000.0,city scrape,"This 1st floor one bedroom in a Historic Brownstone 1800's across the street from Washington park. Beautiful woodwork throughout with all the comforts of home. Great area where you can walk or jog in the park or just enjoy a cup of coffee outside. Choice of restaurants, stores & shops on Lark street. Movie theater, hospitals and malls are all in close proximity. We are located on State street in Albany in a desirable residential area with easy Uber or Lyft service available. ((NO PARTIES!!))",https://a0.muscache.com/pictures/400bbd55-4564-4cd8-bfef-d983f561e756.jpg,https://www.airbnb.com/users/show/355777684,2020-07-11,"Hello my name is Lloyd and I'm currently a Superhost on my personal listings for over 5 years. These listings I'm co-hosting with a family friend and hopefully you will get to enjoy some of our amazing spaces. We take pride in providing a great, clean space for your stay! We love questions so please ask us anything you'd like. Thank You for stopping by and safe traveling!",100%,t,https://a0.muscache.com/im/pictures/user/044afeb0-994b-4ca3-b6ee-6e0e9ad61f8f.jpg?aki_policy=profile_x_medium,3,"['email', 'phone']",t,SIXTH WARD,42.66006,Entire rental unit,4,1 bath,2.0,$103.00,1125,1,1125,1125.0,t,44,331,302,1,16,7416.0,10/05/2025,4.98,4.98,4.98,,3,0,5.11
44450012.0,20250600000000.0,city scrape,,https://a0.muscache.com/pictures/f71b0980-2197-4f16-997a-abcc7d613747.jpg,https://www.airbnb.com/users/show/353498132,2020-07-04,,90%,t,https://a0.muscache.com/im/pictures/user/90fe32ef-2fd1-4d47-9388-a2c796561478.jpg?aki_policy=profile_x_medium,6,"['email', 'phone']",t,EIGHTH WARD,42.64808,Entire rental unit,4,1 bath,2.0,$146.00,1125,13,1125,1125.0,t,0,266,26,0,4,11388.0,26/11/2024,4.92,4.96,4.96,,6,0,0.45
45024912.0,20250600000000.0,city scrape,"Our listing is designed with the business or casual traveler in mind ->PLEASE NO SMOKERS in the home *Beautiful 1 bedroom w/Smart TVs that feels like home *Free Driveway parking *Equipped with coffee maker, Fridge & Many Extras  *Private bath, Quiet neighborhood, 12 minute drive to downtown Albany *Close to Highway I-87, I-90, I-787  Traveling nurses & doctors welcome Please inquire with dates needed for more info.",https://a0.muscache.com/pictures/4ca78f0f-2374-44ca-823b-99269dd798de.jpg,https://www.airbnb.com/users/show/362851072,2020-08-16,,100%,t,https://a0.muscache.com/im/pictures/user/d5d15e59-b05f-4bd1-8604-068a7976e3bd.jpg?aki_policy=profile_x_medium,1,"['email', 'phone']",t,FOURTEENTH WARD,42.66132,Entire rental unit,3,1 bath,1.0,$132.00,365,1,365,365.0,t,0,221,129,0,8,3168.0,12/01/2025,4.97,4.97,4.95,,1,0,2.21
45074220.0,20250600000000.0,city scrape,"BOOK this 3rd floor studio loft in a renovated historic two-century-old building in a quiet neighborhood of Albany's Pastures. Great location near Albany Medical Center, MVP Arena, Empire State Plaza, Library, Lark Street, State Offices, courts; easy access to local & regional bus routes and highways (I-787, I-90 & I-87).<br /><br />Queen + twin beds + futon<br />Up to 5 NON-SMOKING guests<br />Toiletries included<br /><br />Save & BOOK this unit today!<br />Message me anytime. Hope to welcome you soon!<br /><br />-Earl",https://a0.muscache.com/pictures/b638ce59-6216-401c-862a-06833dac2019.jpg,https://www.airbnb.com/users/show/272907816,2019-07-02, ,100%,t,https://a0.muscache.com/im/pictures/user/153f9845-f918-45b8-94e0-f0e6f8cedfde.jpg?aki_policy=profile_x_medium,2,"['email', 'phone']",t,SECOND WARD,42.64454,Entire loft,4,1 bath,3.0,$67.00,29,3,29,29.0,t,45,74,40,4,4,4020.0,02/06/2025,4.75,4.85,4.33,,2,0,0.88
45313545.0,20250600000000.0,city scrape,"Adorable, Updated, trendy & very clean! Great location & nice neighborhood. Walking distance to Albany Medical Center and close to downtown Albany. The one bedroom is comfortable with a memory foam king bed and a private patio with outdoor seating for your wine/coffee!The living room is beautifully decorated with a comfortable  full-sized futon for additional space. The adorable eat-in kitchen has granite counters and a table and chairs. Off street parking, coffee and WiFi included. Welcome !",https://a0.muscache.com/pictures/3cf6c844-f4a4-4d7f-b2e7-1909a6bdb996.jpg,https://www.airbnb.com/users/show/165293595,2018-01-01,,100%,f,https://a0.muscache.com/im/pictures/user/af4d6a23-c038-4ce2-ae7b-9c8e4e1c03d9.jpg?aki_policy=profile_x_medium,5,"['email', 'phone']",t,NINTH WARD,42.6545,Entire rental unit,4,1 bath,2.0,$89.00,365,2,1125,1125.0,t,38,247,154,2,41,15486.0,22/05/2025,4.8,4.91,4.73,,1,0,2.72
45528939.0,20250600000000.0,city scrape,"MODERN beautifully furnished apartment with UNIQUE spiral staircase. Newly renovated, cozy and trendy! PRIME location in the heart of downtown Albany and walking distance to popular restaurants, and cafes on Lark Street. Local attractions including The Egg, Empire State Plaza, Times Union Center are less than 5 minutes away. 4K Smart TV with Netflix, stocked kitchen & bathroom, high speed internet ready for you to use! Free street parking. Available for long term stays!",https://a0.muscache.com/pictures/a3989721-d59b-45e4-8caa-a5bccded7f56.jpg,https://www.airbnb.com/users/show/47625981,2015-10-28,,100%,f,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,19,"['email', 'phone']",t,SECOND WARD,42.64801,Entire rental unit,3,1 bath,1.0,$108.00,1125,2,1125,1125.0,t,33,176,99,0,14,3888.0,16/02/2025,4.7,4.8,4.48,,18,0,1.86
45529316.0,20250600000000.0,city scrape,"Newly renovated, modern and bright! Live in style in the heart of downtown Albany. Located at a PRIME location and walking distance to popular restaurants, and cafes on Lark Street. All the local attractions including The Egg, Empire State Plaza, Times Union Center are less than 5 minutes away. 4K Smart TV with Netflix, fully stocked kitchen & bathroom with all travel essentials, high speed internet ready for you to use! Free street parking. Available for long term stays!",https://a0.muscache.com/pictures/4683338a-6924-4aca-9fd1-02cba76ac872.jpg,https://www.airbnb.com/users/show/47625981,2015-10-28,,100%,f,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,19,"['email', 'phone']",t,SECOND WARD,42.64821,Entire rental unit,3,1 bath,1.0,$108.00,1125,2,1125,1125.0,t,45,344,122,2,21,11664.0,18/05/2025,4.82,4.84,4.48,,18,0,2.29
45529447.0,20250600000000.0,city scrape,"Live in style! This TRENDY apt has top quality appliances, modern finishes and is located at a PRIME downtown Albany location. <br /><br />4K Smart TV with Netflix, fully stocked kitchen & bathroom with all travel essentials, high speed internet! Free street parking. Available for long term stays!<br /><br />**Important<br />To prevent underage parties, weekend bookings are only available for 25+. When reserving, please share a photo of your ID that matches your name on Airbnb or your LinkedIn profile.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDU1Mjk0NDc%3D/original/80bab993-885a-4fc0-a95a-c5c4166aedb5.jpeg,https://www.airbnb.com/users/show/47625981,2015-10-28,,100%,f,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,19,"['email', 'phone']",t,SECOND WARD,42.64713,Entire rental unit,4,1 bath,2.0,$117.00,1125,2,1125,1125.0,t,43,188,144,0,24,11232.0,21/04/2025,4.74,4.9,4.47,,18,0,2.72
46894493.0,20250600000000.0,city scrape,"Enjoy the private and clean comfort of our freshly renovated bungalow in Albany's quaint Helderberg Neighborhood. Some of the regions most cherished restaurants on New Scotland Avenue are within a two block walk. Close accessibility to both Albany Med Hospital and Saint Peters Hospital as well as Albany Law, The Albany School of Pharmacy and Russell Sage College. This home features a newly renovated fully functioning kitchen, a luxurious bathroom with a walk-in shower and full size tub.",https://a0.muscache.com/pictures/60643961-96c7-403c-b420-d2c00082d192.jpg,https://www.airbnb.com/users/show/69789449,2016-05-01,"Real Estate Management and Renovation in and around Albany, New York.",100%,t,https://a0.muscache.com/im/pictures/user/ddb9af39-97ea-438c-8025-b0d0da67b016.jpg?aki_policy=profile_x_medium,1,"['email', 'phone']",t,NINTH WARD,42.65311,Entire home,4,1 bath,2.0,$152.00,100,1,1125,1125.0,t,8,286,257,4,53,37392.0,01/06/2025,4.99,4.99,4.9,,1,0,4.87
47334913.0,20250600000000.0,city scrape,"Peaceful, cozy apartment close to everything you’ll need.",https://a0.muscache.com/pictures/3a939433-168a-4607-b577-6f8b2f4e89ee.jpg,https://www.airbnb.com/users/show/152762198,2017-09-30,"Hi my name is Allen. I am an Albany native. I enjoy working out, playing basketball and have a passion for good food. I hope anyone staying here will enjoy the space as much as I do. ",100%,t,https://a0.muscache.com/im/pictures/user/4b2545af-2a93-4e42-84e9-e95579a9d9c2.jpg?aki_policy=profile_x_medium,9,"['email', 'phone']",t,THIRTEENTH WARD,42.66646,Entire rental unit,4,1 bath,2.0,$92.00,700,3,1125,1125.0,t,32,241,93,0,26,13800.0,28/04/2025,4.9,4.98,4.73,,9,0,1.75
47345872.0,20250600000000.0,city scrape,"Bright lofty, soaring tin ceilings. In-unit laundry, cooks kitchen. Right in Center Square, a lively neighborhood with restaurants, pubs, arts and festivals. Walking distance to Albany Med,, Washington Park, State Capital and  downtown Albany. The one bedroom is comfortable with a memory foam queen bed. The living room is beautifully decorated with an onsite street parking space, coffee, smart tv, coded entry, fires escape balcony and fast WIFI included.",https://a0.muscache.com/pictures/prohost-api/Hosting-47345872/original/42409c27-d396-4ab0-bee3-825e5f5f17a1.jpeg,https://www.airbnb.com/users/show/19648678,2014-08-07,"I'm from Kansas City, MO. I've driven the entire US, logging over a  million miles on a 10 year working road trip. I settled in Albany, NY, a hardworking, no-nonsense sort of town, drenched in history, education and politics. I love this town not just for the town itself as much as the location. It's truly a sportsman's(sportswoman's) paradise, while being so close to very civilized civilization. There's easy access to NYC, Saratoga, Lake George, Vermont, Montreal & my favorite The Berkshires in Massachusetts.  ",100%,t,https://a0.muscache.com/im/users/19648678/profile_pic/1407449767/original.jpg?aki_policy=profile_x_medium,4,"['email', 'phone']",t,SIXTH WARD,42.65345,Entire rental unit,2,1 bath,1.0,$96.00,1125,4,1125,1125.0,t,8,312,65,2,18,9216.0,31/05/2025,4.69,4.51,4.52,,4,0,1.23
47408047.0,20250600000000.0,city scrape,Cozy apartment with private laundry room.,https://a0.muscache.com/pictures/e929370a-c3d6-4049-9287-09bb36da890e.jpg,https://www.airbnb.com/users/show/152762198,2017-09-30,"Hi my name is Allen. I am an Albany native. I enjoy working out, playing basketball and have a passion for good food. I hope anyone staying here will enjoy the space as much as I do. ",100%,t,https://a0.muscache.com/im/pictures/user/4b2545af-2a93-4e42-84e9-e95579a9d9c2.jpg?aki_policy=profile_x_medium,9,"['email', 'phone']",t,FOURTEENTH WARD,42.67156,Entire rental unit,3,1 bath,1.0,$77.00,700,3,700,700.0,t,14,313,71,1,22,9240.0,26/05/2025,4.92,4.97,4.87,,9,0,1.36
47440071.0,20250600000000.0,city scrape,"800 sqft rustic style master suite in the heart of Albany, NY. Cozy up by the fire or take a dip in the pool or hot tub. Enjoy a Purple hybrid 4 luxury mattress. Originally a farmhouse, the home has been extensively renovated to highlight all of the original architecture and offer every luxury to guests. The outdoor patio, pool, and hot tub are available for guests to enjoy at no extra charge. The home is full of unexpected design and decor delights we know you will enjoy!",https://a0.muscache.com/pictures/9d8bd06d-9494-451d-90b0-f30176194a62.jpg,https://www.airbnb.com/users/show/382970529,2021-01-04,"Airbnb has transformed every part of my life for the better. What began as a small side hustle has grown into a cornerstone of my own American Dream. As a high school teacher, I’ve always cherished shaping the future, but hosting on Airbnb allows me to fully embrace and enhance my present. It’s become a creative outlet, enabling me to express my passion for art and design by curating unique, welcoming spaces for my guests. I hope to see you soon!",100%,t,https://a0.muscache.com/im/pictures/user/User-382970529/original/f67e3cf8-d05c-455b-8f4e-7b2a7c4ecad7.jpeg?aki_policy=profile_x_medium,16,"['email', 'phone']",t,THIRTEENTH WARD,42.6692,Private room in home,3,1 private bath,1.0,$90.00,32,1,1125,1125.0,t,16,31,172,2,43,22950.0,04/06/2025,4.97,4.97,4.98,,15,11,3.22
47828453.0,20250600000000.0,city scrape,"Discover peace of mind in our professionally sanitized 2bdrm apt. in Center Square Albany. Perfectly designed for extended stays, this apartment features 24/7 security cameras and a hardwired fire alarm system for your safety. Whether you're working remotely or seeking a comfortable retreat, enjoy blackout curtains and a fully equipped kitchen. Free washer, dryer, and dedicated parking included. Ideal for traveling nurses, business travelers, and long-term guests. No smoking inside the apartment",https://a0.muscache.com/pictures/hosting/Hosting-47828453/original/933f2be8-cbd8-431d-af2e-a10413500613.jpeg,https://www.airbnb.com/users/show/299638115,2019-10-03,"Hi! My name is Dom . Due to my lineage in real estate and hospitality with my mom Flerida, I have developed a passion for hospitality and real estate, always looking to create amazing guest experiences. I will always try to meet your expectation and even go beyond the expectation of your stay. If you have suggestions for me, please let me know!  Flerida and I  own and operate multiple properties, from airbnb units to traditional bed and breakfasts.

Some great features I have are due to the inspirations of other guests that stayed with us at our other establishments and had interesting ideas. So please don't hesitate to let me know your thoughts. Feel free to communicate with me! 
Hope to see you soon, Dom",100%,f,https://a0.muscache.com/im/pictures/user/89182882-befc-488f-9851-e7b80ad0c3a4.jpg?aki_policy=profile_x_medium,4,"['email', 'phone', 'work_email']",t,THIRD WARD,42.656,Entire rental unit,4,1 bath,3.0,$134.00,1125,3,1125,1091.7,t,5,310,21,0,4,2412.0,27/02/2025,4.67,4.76,4.29,,4,0,0.4
47902629.0,20250600000000.0,city scrape,"Spacious Pine Hills flat with many recent updates including refinished hardwood floors, all new windows and a completely remodeled kitchen, including brand new appliances. This unit also has a private laundry room as well as an entrance foyer. There is off street parking and the building is located within walking distance to 2 primary bus routes. This unit is also within walking distance of popular restaurants, Juniors, The Point, Cafe Madison and Kismet Mediterranean Grill.",https://a0.muscache.com/pictures/miso/Hosting-47902629/original/3e978722-223e-4248-9300-d422e4b84cbd.jpeg,https://www.airbnb.com/users/show/21886921,2014-09-28,We love to travel the world and we value our hosts because we too are hosts. ,100%,t,https://a0.muscache.com/im/pictures/user/c33b52e9-2425-4718-9180-bfb7bf719901.jpg?aki_policy=profile_x_medium,2,"['email', 'phone']",t,THIRTEENTH WARD,42.66744,Entire rental unit,5,2 baths,2.0,$125.00,365,14,365,365.0,t,18,300,9,1,2,7000.0,22/05/2025,5.0,5.0,4.89,,2,0,0.18
